event_date,category_level1,category_level2,order_count,unique_customers,unique_products,total_revenue,avg_order_value,min_order_value,max_order_value,revenue_per_customer,sale_year,sale_month,sale_quarter,sale_week,_aggregated_at
2020-01-16,uncategorized,general,9222,1099,5103,42006.790000000336,4.555062893081797,0.05,194.44,38.22,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-17,apparel,glove,40,36,17,257.39,6.434749999999999,5.24,11.19,7.15,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-17,appliances,environment,33,28,21,1230.73,37.29484848484849,1.43,95.08,43.95,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-17,appliances,personal,1,1,1,43.73,43.73,43.73,43.73,43.73,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-17,furniture,bathroom,14,13,9,220.41,15.743571428571428,3.41,52.7,16.95,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-17,furniture,living_room,2,2,2,98.39999999999999,49.199999999999996,19.05,79.35,49.2,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-17,stationery,cartrige,77,25,32,162.82999999999998,2.1146753246753245,1.98,3.65,6.51,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-17,uncategorized,general,9092,1015,5125,41265.11000000036,4.538617465904131,0.05,273.02,40.66,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-18,accessories,bag,2,2,2,92.86,46.43,30.16,62.7,46.43,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-18,apparel,glove,24,18,19,176.26999999999998,7.344583333333333,0.94,11.19,9.79,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-18,appliances,environment,14,12,12,413.11,29.507857142857144,1.11,95.08,34.43,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-18,furniture,bathroom,5,5,3,119.59,23.918,4.16,52.7,23.92,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-18,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-18,stationery,cartrige,25,12,18,52.36999999999999,2.0947999999999998,1.98,3.65,4.36,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-18,uncategorized,general,6122,781,3884,31307.310000000238,5.113902319503469,0.0,194.44,40.09,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-19,accessories,cosmetic_bag,2,2,2,9.54,4.77,4.44,5.1,4.77,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-19,accessories,bag,1,1,1,33.33,33.33,33.33,33.33,33.33,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-19,apparel,glove,34,32,19,226.31,6.656176470588235,0.94,11.19,7.07,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-19,appliances,personal,2,1,2,101.58000000000001,50.790000000000006,46.02,55.56,101.58,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-19,appliances,environment,29,26,18,749.3699999999999,25.840344827586204,1.11,79.21,28.82,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-19,furniture,bathroom,10,9,6,292.39,29.238999999999997,3.41,54.76,32.49,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-19,stationery,cartrige,32,13,19,69.07000000000001,2.1584375000000002,1.98,3.02,5.31,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-19,uncategorized,general,8043,937,4685,37848.54000000037,4.705773964938502,0.0,327.78,40.39,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-20,accessories,bag,1,1,1,30.16,30.16,30.16,30.16,30.16,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-20,apparel,glove,36,33,20,246.38,6.8438888888888885,1.87,11.19,7.47,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-20,appliances,environment,34,27,18,879.75,25.875,1.11,95.08,32.58,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-20,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-20,furniture,bathroom,5,5,4,70.3,14.059999999999999,3.41,52.7,14.06,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-20,stationery,cartrige,40,17,28,90.88,2.272,1.98,3.02,5.35,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-20,uncategorized,general,8892,1126,5043,44117.46000000039,4.961477732793567,0.0,207.94,39.18,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-21,accessories,bag,1,1,1,30.16,30.16,30.16,30.16,30.16,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-21,accessories,cosmetic_bag,1,1,1,6.19,6.19,6.19,6.19,6.19,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-21,apparel,glove,42,35,24,312.90000000000003,7.450000000000001,5.24,11.19,8.94,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-21,appliances,environment,29,25,19,953.52,32.88,1.11,95.08,38.14,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-21,furniture,living_room,5,5,3,840.8599999999999,168.17199999999997,79.35,299.81,168.17,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-21,furniture,bathroom,8,7,6,165.42999999999998,20.678749999999997,4.16,54.76,23.63,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-21,stationery,cartrige,41,21,21,94.07999999999998,2.2946341463414632,1.98,4.6,4.48,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-21,uncategorized,general,9034,1165,5148,44814.47000000035,4.960645339827358,0.0,194.44,38.47,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-22,apparel,glove,60,54,30,408.15000000000003,6.8025,0.94,11.19,7.56,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-22,appliances,environment,30,25,20,1114.4300000000003,37.14766666666667,1.11,102.38,44.58,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-22,furniture,bathroom,4,3,3,66.49000000000001,16.622500000000002,3.41,54.76,22.16,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-22,furniture,living_room,2,2,2,101.59,50.795,19.05,82.54,50.8,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-22,stationery,cartrige,49,20,24,104.63,2.1353061224489793,1.98,3.02,5.23,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-22,uncategorized,general,8936,1103,5099,42962.1000000003,4.807755147717133,0.0,207.94,38.95,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-23,accessories,bag,2,2,2,76.18,38.09,30.16,46.02,38.09,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-23,apparel,glove,46,39,26,310.82000000000005,6.756956521739132,0.94,11.19,7.97,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-23,appliances,environment,27,26,20,1014.1400000000001,37.56074074074075,1.11,102.38,39.01,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-23,furniture,living_room,2,2,1,38.1,19.05,19.05,19.05,19.05,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-23,furniture,bathroom,9,7,5,134.38,14.931111111111111,3.41,52.7,19.2,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-23,stationery,cartrige,39,15,21,85.45999999999998,2.191282051282051,1.98,3.02,5.7,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-23,uncategorized,general,8564,1085,5065,44044.640000000334,5.1429985987856535,0.0,194.44,40.59,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-24,accessories,bag,1,1,1,38.08,38.08,38.08,38.08,38.08,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-24,apparel,glove,40,33,25,281.26,7.031499999999999,0.94,11.19,8.52,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-24,appliances,environment,34,28,19,1329.7800000000002,39.11117647058824,1.11,95.08,47.49,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-24,furniture,bathroom,6,6,4,124.50999999999999,20.751666666666665,4.16,54.76,20.75,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-24,furniture,living_room,2,2,1,165.08,82.54,82.54,82.54,82.54,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-24,stationery,cartrige,39,15,23,86.75,2.2243589743589745,1.98,3.02,5.78,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-24,uncategorized,general,8649,996,4983,40815.14000000035,4.719058850734229,0.0,194.44,40.98,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-25,accessories,cosmetic_bag,1,1,1,4.44,4.44,4.44,4.44,4.44,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-25,accessories,bag,2,2,1,66.66,33.33,33.33,33.33,33.33,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-25,apparel,glove,31,30,18,191.90000000000003,6.190322580645162,0.94,9.21,6.4,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-25,appliances,environment,23,20,17,703.87,30.60304347826087,1.11,94.44,35.19,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-25,furniture,bathroom,10,9,7,284.17,28.417,3.41,126.83,31.57,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-25,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-25,stationery,cartrige,34,14,21,75.55999999999999,2.2223529411764704,1.98,3.65,5.4,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-25,uncategorized,general,6659,795,4223,31416.44000000012,4.717891575311627,0.06,273.02,39.52,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-26,accessories,bag,1,1,1,30.16,30.16,30.16,30.16,30.16,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-26,accessories,cosmetic_bag,1,1,1,10.95,10.95,10.95,10.95,10.95,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-26,apparel,glove,43,37,17,281.80000000000007,6.553488372093025,0.94,11.19,7.62,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-26,appliances,environment,29,25,21,908.8799999999998,31.340689655172405,1.11,95.08,36.36,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-26,furniture,bathroom,9,9,6,132.99,14.776666666666667,3.41,52.7,14.78,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-26,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-26,stationery,cartrige,36,16,19,78.61,2.183611111111111,1.98,3.65,4.91,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-26,uncategorized,general,8055,930,4657,38530.51000000031,4.783427684667946,0.0,207.94,41.43,2020,1,1,4,2026-02-03 14:27:37.263318
2020-01-27,accessories,cosmetic_bag,1,1,1,4.6,4.6,4.6,4.6,4.6,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-27,accessories,bag,6,3,5,337.31000000000006,56.21833333333334,30.16,76.19,112.44,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-27,apparel,glove,107,89,35,679.9300000000001,6.354485981308412,0.94,11.19,7.64,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-27,appliances,environment,71,59,27,2595.9100000000003,36.562112676056344,1.11,95.08,44.0,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-27,appliances,personal,1,1,1,43.73,43.73,43.73,43.73,43.73,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-27,furniture,bathroom,24,18,15,366.8,15.283333333333333,2.06,54.76,20.38,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-27,furniture,living_room,3,3,3,461.7,153.9,79.35,299.81,153.9,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-27,stationery,cartrige,93,38,35,199.99,2.1504301075268817,1.98,3.65,5.26,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-27,uncategorized,general,18004,1998,7979,86770.5800000001,4.819516774050217,0.0,207.94,43.43,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-28,accessories,bag,1,1,1,33.33,33.33,33.33,33.33,33.33,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-28,apparel,glove,108,84,39,744.1,6.889814814814815,0.94,11.19,8.86,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-28,appliances,personal,3,3,2,208.22,69.40666666666667,29.9,89.16,69.41,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-28,appliances,environment,58,50,25,1547.94,26.688620689655174,1.11,94.44,30.96,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-28,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-28,furniture,bathroom,9,9,6,301.7,33.52222222222222,4.67,54.76,33.52,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-28,stationery,cartrige,56,28,28,120.03000000000002,2.1433928571428575,1.98,3.65,4.29,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-28,uncategorized,general,17112,1997,7780,84678.87000000034,4.948508064516149,0.05,207.94,42.4,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-29,accessories,bag,3,3,3,184.91000000000003,61.63666666666668,46.02,76.19,61.64,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-29,accessories,cosmetic_bag,2,2,2,9.7,4.85,4.6,5.1,4.85,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-29,apparel,glove,38,33,22,242.86,6.3910526315789475,0.94,9.52,7.36,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-29,appliances,environment,27,21,16,724.6600000000001,26.83925925925926,1.11,94.44,34.51,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-29,furniture,living_room,4,4,3,541.05,135.2625,79.35,299.81,135.26,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-29,furniture,bathroom,8,7,7,274.91999999999996,34.364999999999995,3.41,126.83,39.27,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-29,stationery,cartrige,33,16,18,76.75999999999999,2.3260606060606057,1.98,3.48,4.8,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-29,uncategorized,general,7486,976,4509,37324.83999999999,4.985952444563183,0.0,207.94,38.24,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-30,accessories,cosmetic_bag,1,1,1,5.56,5.56,5.56,5.56,5.56,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-30,apparel,glove,38,34,20,258.7199999999999,6.8084210526315765,0.94,11.19,7.61,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-30,appliances,personal,1,1,1,97.87,97.87,97.87,97.87,97.87,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-30,appliances,environment,19,18,12,806.7100000000002,42.458421052631586,1.11,102.38,44.82,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-30,furniture,bathroom,10,7,10,232.71000000000004,23.271000000000004,2.78,126.83,33.24,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-30,furniture,living_room,1,1,1,98.41,98.41,98.41,98.41,98.41,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-30,stationery,cartrige,45,19,19,93.49999999999996,2.0777777777777766,1.98,3.02,4.92,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-30,uncategorized,general,7466,956,4469,37398.060000000136,5.009115992499349,0.05,236.51,39.12,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-31,accessories,cosmetic_bag,2,2,2,10.63,5.315,4.44,6.19,5.32,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-31,apparel,glove,33,30,20,217.87999999999994,6.602424242424241,5.24,11.19,7.26,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-31,appliances,environment,18,18,11,935.24,51.95777777777778,1.43,95.08,51.96,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-31,furniture,living_room,1,1,1,79.35,79.35,79.35,79.35,79.35,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-31,furniture,bathroom,2,2,2,107.46000000000001,53.730000000000004,52.7,54.76,53.73,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-31,stationery,cartrige,41,11,21,85.59999999999997,2.0878048780487797,1.98,3.65,7.78,2020,1,1,5,2026-02-03 14:27:37.263318
2020-01-31,uncategorized,general,7246,960,4403,34753.83999999997,4.796279326524975,0.05,207.94,36.2,2020,1,1,5,2026-02-03 14:27:37.263318
2019-10-01,apparel,glove,29,27,15,242.22,8.352413793103448,5.24,10.32,8.97,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-01,appliances,environment,37,28,17,1174.02,31.73027027027027,1.11,79.21,41.93,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-01,appliances,personal,1,1,1,89.16,89.16,89.16,89.16,89.16,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-01,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-01,furniture,bathroom,6,6,5,82.13,13.688333333333333,4.16,54.76,13.69,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-01,stationery,cartrige,49,20,28,112.26999999999998,2.291224489795918,1.98,3.65,5.61,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-01,uncategorized,general,8344,995,4821,41713.4100000005,4.99921021093007,0.0,207.94,41.92,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-02,accessories,bag,3,3,2,123.02000000000001,41.00666666666667,30.16,62.7,41.01,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-02,apparel,glove,31,29,12,256.26,8.266451612903225,0.94,10.32,8.84,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-02,appliances,environment,26,19,15,834.6500000000001,32.10192307692308,1.11,79.21,43.93,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-02,furniture,bathroom,13,10,7,122.23,9.402307692307692,4.16,52.7,12.22,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-02,stationery,cartrige,40,22,19,89.47999999999999,2.2369999999999997,1.98,3.65,4.07,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-02,uncategorized,general,8986,1039,5121,44325.88000000036,4.932770977075491,0.0,207.94,42.66,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-03,accessories,cosmetic_bag,5,1,5,27.799999999999997,5.56,5.56,5.56,27.8,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-03,accessories,bag,3,3,3,127.38,42.46,30.16,62.7,42.46,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-03,apparel,glove,24,22,12,179.68999999999994,7.487083333333331,0.94,10.32,8.17,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-03,appliances,environment,32,28,16,1204.67,37.6459375,1.11,95.08,43.02,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-03,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-03,furniture,bathroom,7,7,3,172.64,24.662857142857142,2.06,52.7,24.66,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-03,stationery,cartrige,41,22,22,92.37999999999998,2.2531707317073164,1.98,4.13,4.2,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-03,uncategorized,general,8745,1038,5053,41515.78000000037,4.747373356203587,0.0,207.94,40.0,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-04,accessories,bag,2,2,2,76.18,38.09,30.16,46.02,38.09,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-04,apparel,glove,29,24,15,207.43,7.152758620689656,0.94,10.32,8.64,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-04,appliances,environment,32,26,18,858.49,26.8278125,1.11,95.08,33.02,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-04,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-04,furniture,bathroom,3,2,3,66.82,22.27333333333333,4.92,54.76,33.41,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-04,stationery,cartrige,49,20,20,108.07999999999998,2.2057142857142855,1.98,3.44,5.4,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-04,uncategorized,general,7444,884,4392,34482.61000000036,4.632268941429387,0.05,273.02,39.01,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-05,apparel,glove,23,21,10,172.09,7.482173913043479,0.94,10.32,8.19,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-05,appliances,environment,19,12,14,489.2199999999999,25.748421052631574,1.11,95.08,40.77,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-05,furniture,bathroom,13,11,7,154.73999999999998,11.903076923076922,2.06,54.76,14.07,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-05,stationery,cartrige,50,26,28,111.95999999999998,2.2391999999999994,1.98,3.02,4.31,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-05,uncategorized,general,5828,704,3581,28281.48000000014,4.852690459849029,0.13,207.94,40.17,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-06,accessories,bag,2,2,1,69.04,34.52,34.52,34.52,34.52,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-06,apparel,glove,22,21,12,165.40999999999997,7.518636363636362,0.94,10.32,7.88,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-06,appliances,environment,16,16,12,597.5300000000001,37.345625000000005,1.11,95.08,37.35,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-06,appliances,personal,1,1,1,43.21,43.21,43.21,43.21,43.21,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-06,furniture,bathroom,8,8,4,130.91,16.36375,4.16,52.7,16.36,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-06,furniture,living_room,1,1,1,299.81,299.81,299.81,299.81,299.81,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-06,stationery,cartrige,25,15,18,56.540000000000006,2.2616,1.98,3.02,3.77,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-06,uncategorized,general,7187,828,4257,31797.730000000163,4.424339780158642,0.05,153.17,38.4,2019,10,4,40,2026-02-03 14:27:37.263318
2019-10-07,apparel,glove,14,14,9,98.9,7.064285714285715,5.24,10.32,7.06,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-07,appliances,environment,40,33,22,1446.92,36.173,1.11,95.08,43.85,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-07,furniture,bathroom,18,13,6,266.7099999999999,14.817222222222219,4.16,54.76,20.52,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-07,furniture,living_room,7,6,3,587.27,83.89571428571428,79.35,98.41,97.88,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-07,stationery,cartrige,38,17,21,83.88,2.2073684210526316,1.98,3.02,4.93,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-07,uncategorized,general,9246,1100,5276,44301.54000000052,4.791427644386818,0.05,207.94,40.27,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-08,apparel,glove,25,23,9,151.01,6.0404,0.94,10.32,6.57,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-08,appliances,environment,26,23,16,987.77,37.99115384615384,1.11,95.08,42.95,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-08,furniture,living_room,3,3,2,464.89000000000004,154.96333333333334,82.54,299.81,154.96,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-08,furniture,bathroom,16,12,7,161.54999999999995,10.096874999999997,3.41,54.76,13.46,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-08,stationery,cartrige,29,13,17,61.099999999999994,2.106896551724138,1.98,3.02,4.7,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-08,uncategorized,general,8489,1027,4936,41136.77000000041,4.845891153257205,0.05,207.94,40.06,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-09,apparel,glove,20,20,10,146.19,7.3095,0.94,10.32,7.31,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-09,appliances,personal,1,1,1,23.79,23.79,23.79,23.79,23.79,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-09,appliances,environment,27,25,15,983.1099999999999,36.41148148148148,1.11,95.08,39.32,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-09,furniture,bathroom,7,7,4,130.57,18.65285714285714,3.81,54.76,18.65,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-09,stationery,cartrige,69,26,34,158.11000000000007,2.2914492753623197,1.98,3.65,6.08,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-09,uncategorized,general,8322,1049,4738,42552.220000000496,5.1132203797164735,0.0,273.02,40.56,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-10,accessories,cosmetic_bag,3,3,3,33.97,11.323333333333332,4.6,23.81,11.32,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-10,accessories,bag,3,3,3,142.05,47.35,33.33,62.7,47.35,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-10,apparel,glove,25,20,15,171.54999999999995,6.861999999999998,0.94,10.32,8.58,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-10,appliances,environment,20,18,12,524.2900000000001,26.214500000000005,1.11,95.08,29.13,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-10,furniture,bathroom,6,6,4,73.30000000000001,12.216666666666669,3.41,52.7,12.22,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-10,furniture,living_room,4,4,3,563.3,140.825,82.54,299.81,140.83,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-10,stationery,cartrige,66,28,29,151.95000000000002,2.3022727272727277,1.98,3.49,5.43,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-10,uncategorized,general,7980,977,4791,40333.270000000455,5.054294486215596,0.0,207.94,41.28,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-11,apparel,glove,16,15,9,115.1,7.19375,5.24,10.32,7.67,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-11,appliances,environment,29,26,18,958.4700000000001,33.05068965517242,1.11,95.08,36.86,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-11,furniture,bathroom,8,6,6,183.07,22.88375,3.81,54.76,30.51,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-11,stationery,cartrige,37,19,26,85.42,2.308648648648649,1.98,3.02,4.5,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-11,uncategorized,general,6821,869,4149,34706.44000000028,5.088174754434874,0.0,180.95,39.94,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,accessories,bag,1,1,1,34.52,34.52,34.52,34.52,34.52,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,accessories,cosmetic_bag,1,1,1,4.6,4.6,4.6,4.6,4.6,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,apparel,glove,20,19,12,148.56,7.428,0.94,10.32,7.82,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,appliances,environment,21,20,11,720.17,34.29380952380952,1.11,79.21,36.01,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,appliances,personal,2,2,1,47.58,23.79,23.79,23.79,23.79,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,furniture,living_room,2,2,2,177.76,88.88,79.35,98.41,88.88,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,furniture,bathroom,8,8,5,132.13,16.51625,3.41,54.76,16.52,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,stationery,cartrige,34,18,24,82.61000000000001,2.4297058823529416,1.98,3.11,4.59,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-12,uncategorized,general,6332,776,3984,30888.70000000012,4.8781901452937655,0.05,207.94,39.81,2019,10,4,41,2026-02-03 14:27:37.263318
